date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2023-01-29,0.2074,1.327,1.06,0.677,98.9,55,26.09
2023-01-30,0.2476,1.765,1.044,0.839,63.3,61,23.957
2023-01-31,0.2446,1.878,1.033,1.304,63.3,51,23.913
2023-02-01,0.2533,1.549,1.03,0.95,64.4,56,25.011
2023-02-02,0.2696,1.634,1.016,1.008,58.9,60,24.315
2023-02-03,0.2631,1.931,1.006,0.531,60.0,60,24.683
2023-02-04,0.2601,2.039,1.017,1.284,60.0,58,24.318
2023-02-05,0.2121,2.212,1.011,0.678,58.9,58,23.464
2023-02-06,0.1578,2.308,0.992,0.836,55.6,56,22.635
2023-02-07,0.1296,2.391,0.99,0.729,57.8,54,23.817
2023-02-08,0.1185,2.479,0.996,0.968,54.4,58,23.21
2023-02-09,0.0734,1.959,0.975,0.924,34.4,55,20.482
2023-02-10,0.0296,2.188,0.923,0.815,35.6,48,20.088
2023-02-11,-0.0581,2.433,0.908,0.742,42.2,49,20.782
2023-02-12,-0.1544,2.062,0.952,1.149,46.7,50,21.483
2023-02-13,-0.2034,2.343,0.973,1.303,45.6,48,20.748
2023-02-14,-0.247,1.685,0.935,1.045,47.8,50,21.836
2023-02-15,-0.2549,1.784,0.983,1.224,53.3,53,23.862
2023-02-16,-0.226,1.774,0.989,0.878,38.9,62,22.257
2023-02-17,-0.1758,2.053,0.956,0.861,43.3,61,23.146
2023-02-18,-0.0882,1.861,0.999,1.126,47.8,60,23.464
2023-02-19,0.0608,1.597,1.081,0.852,71.1,60,24.853
